#             R [au]        psi_0 [a.u.]        psi_1 [a.u.]        psi_2 [a.u.]
    4.189472982433E0  2.028327907148E-14 -3.015424480623E-12   3.778662746903E-8
    4.190139671322E0  2.015408660883E-14 -2.998925038477E-12   3.765117602321E-8
    4.190806360212E0  2.002571702557E-14 -2.982515876023E-12   3.751621012203E-8
    4.191473049102E0  1.989816508045E-14 -2.966196499278E-12   3.738172802498E-8
    4.192139737991E0  1.977142556560E-14 -2.949966416964E-12   3.724772799779E-8
    4.192806426881E0  1.964549330632E-14 -2.933825140490E-12   3.711420831243E-8
    4.193473115771E0  1.952036316087E-14 -2.917772183939E-12   3.698116724703E-8
    4.194139804660E0  1.939603002027E-14 -2.901807064052E-12   3.684860308593E-8
    4.194806493550E0  1.927248880806E-14 -2.885929300215E-12   3.671651411957E-8
    4.195473182439E0  1.914973448013E-14 -2.870138414444E-12   3.658489864458E-8
    4.196139871329E0  1.902776202450E-14 -2.854433931369E-12   3.645375496364E-8
    4.196806560219E0  1.890656646109E-14 -2.838815378223E-12   3.632308138556E-8
    4.197473249108E0  1.878614284157E-14 -2.823282284824E-12   3.619287622517E-8
    4.198139937998E0  1.866648624912E-14 -2.807834183563E-12   3.606313780337E-8
    4.198806626888E0  1.854759179822E-14 -2.792470609392E-12   3.593386444707E-8
    4.199473315777E0  1.842945463449E-14 -2.777191099804E-12   3.580505448918E-8
    4.200140004667E0  1.831206993445E-14 -2.761995194825E-12   3.567670626858E-8
    4.200806693556E0  1.819543290535E-14 -2.746882436998E-12   3.554881813011E-8
    4.201473382446E0  1.807953878499E-14 -2.731852371366E-12   3.542138842455E-8
    4.202140071336E0  1.796438284146E-14 -2.716904545466E-12   3.529441550857E-8
    4.202806760225E0  1.784996037302E-14 -2.702038509307E-12   3.516789774474E-8
    4.203473449115E0  1.773626670787E-14 -2.687253815362E-12   3.504183350152E-8
    4.204140138005E0  1.762329720397E-14 -2.672550018553E-12   3.491622115319E-8
    4.204806826894E0  1.751104724882E-14 -2.657926676236E-12   3.479105907987E-8
    4.205473515784E0  1.739951225935E-14 -2.643383348189E-12   3.466634566750E-8
    4.206140204673E0  1.728868768163E-14 -2.628919596600E-12   3.454207930778E-8
    4.206806893563E0  1.717856899077E-14 -2.614534986052E-12   3.441825839818E-8
    4.207473582453E0  1.706915169069E-14 -2.600229083511E-12   3.429488134194E-8
    4.208140271342E0  1.696043131394E-14 -2.586001458311E-12   3.417194654799E-8
    4.208806960232E0  1.685240342154E-14 -2.571851682144E-12   3.404945243099E-8
    4.209473649122E0  1.674506360276E-14 -2.557779329045E-12   3.392739741127E-8
    4.210140338011E0  1.663840747500E-14 -2.543783975378E-12   3.380577991482E-8
    4.210807026901E0  1.653243068353E-14 -2.529865199828E-12   3.368459837328E-8
    4.211473715791E0  1.642712890140E-14 -2.516022583385E-12   3.356385122390E-8
    4.212140404680E0  1.632249782919E-14 -2.502255709328E-12   3.344353690955E-8
    4.212807093570E0  1.621853319489E-14 -2.488564163221E-12   3.332365387868E-8
    4.213473782459E0  1.611523075366E-14 -2.474947532892E-12   3.320420058528E-8
    4.214140471349E0  1.601258628775E-14 -2.461405408427E-12   3.308517548889E-8
    4.214807160239E0  1.591059560622E-14 -2.447937382152E-12   3.296657705460E-8
    4.215473849128E0  1.580925454488E-14 -2.434543048627E-12   3.284840375297E-8
    4.216140538018E0  1.570855896601E-14 -2.421222004628E-12   3.273065406004E-8
    4.216807226908E0  1.560850475829E-14 -2.407973849139E-12   3.261332645735E-8
    4.217473915797E0  1.550908783654E-14 -2.394798183335E-12   3.249641943184E-8
    4.218140604687E0  1.541030414166E-14 -2.381694610578E-12   3.237993147589E-8
    4.218807293576E0  1.531214964034E-14 -2.368662736396E-12   3.226386108730E-8
    4.219473982466E0  1.521462032500E-14 -2.355702168478E-12   3.214820676924E-8
    4.220140671356E0  1.511771221359E-14 -2.342812516660E-12   3.203296703024E-8
    4.220807360245E0  1.502142134939E-14 -2.329993392909E-12   3.191814038418E-8
    4.221474049135E0  1.492574380091E-14 -2.317244411320E-12   3.180372535029E-8
    4.222140738025E0  1.483067566169E-14 -2.304565188097E-12   3.168972045306E-8
    4.222807426914E0  1.473621305015E-14 -2.291955341545E-12   3.157612422232E-8
    4.223474115804E0  1.464235210945E-14 -2.279414492055E-12   3.146293519314E-8
    4.224140804693E0  1.454908900730E-14 -2.266942262099E-12   3.135015190586E-8
    4.224807493583E0  1.445641993581E-14 -2.254538276212E-12   3.123777290602E-8
    4.225474182473E0  1.436434111137E-14 -2.242202160984E-12   3.112579674441E-8
    4.226140871362E0  1.427284877445E-14 -2.229933545049E-12   3.101422197700E-8
    4.226807560252E0  1.418193918948E-14 -2.217732059072E-12   3.090304716493E-8
    4.227474249142E0  1.409160864467E-14 -2.205597335740E-12   3.079227087450E-8
    4.228140938031E0  1.400185345187E-14 -2.193529009747E-12   3.068189167717E-8
    4.228807626921E0  1.391266994644E-14 -2.181526717790E-12   3.057190814950E-8
    4.229474315811E0  1.382405448707E-14 -2.169590098551E-12   3.046231887314E-8
    4.230141004700E0  1.373600345564E-14 -2.157718792690E-12   3.035312243486E-8
    4.230807693590E0  1.364851325707E-14 -2.145912442833E-12   3.024431742647E-8
    4.231474382479E0  1.356158031921E-14 -2.134170693561E-12   3.013590244484E-8
    4.232141071369E0  1.347520109261E-14 -2.122493191400E-12   3.002787609185E-8
    4.232807760259E0  1.338937205049E-14 -2.110879584811E-12   2.992023697442E-8
    4.233474449148E0  1.330408968847E-14 -2.099329524178E-12   2.981298370445E-8
    4.234141138038E0  1.321935052454E-14 -2.087842661797E-12   2.970611489881E-8
    4.234807826928E0  1.313515109885E-14 -2.076418651868E-12   2.959962917933E-8
    4.235474515817E0  1.305148797358E-14 -2.065057150482E-12   2.949352517279E-8
    4.236141204707E0  1.296835773282E-14 -2.053757815612E-12   2.938780151089E-8
    4.236807893596E0  1.288575698241E-14 -2.042520307103E-12   2.928245683023E-8
    4.237474582486E0  1.280368234981E-14 -2.031344286660E-12   2.917748977230E-8
    4.238141271376E0  1.272213048396E-14 -2.020229417841E-12   2.907289898345E-8
    4.238807960265E0  1.264109805515E-14 -2.009175366043E-12   2.896868311490E-8
    4.239474649155E0  1.256058175487E-14 -1.998181798496E-12   2.886484082269E-8
    4.240141338045E0  1.248057829568E-14 -1.987248384248E-12   2.876137076768E-8
    4.240808026934E0  1.240108441110E-14 -1.976374794159E-12   2.865827161555E-8
    4.241474715824E0  1.232209685544E-14 -1.965560700892E-12   2.855554203673E-8
    4.242141404713E0  1.224361240368E-14 -1.954805778898E-12   2.845318070644E-8
    4.242808093603E0  1.216562785135E-14 -1.944109704411E-12   2.835118630464E-8
    4.243474782493E0  1.208814001438E-14 -1.933472155436E-12   2.824955751602E-8
    4.244141471382E0  1.201114572899E-14 -1.922892811740E-12   2.814829303000E-8
    4.244808160272E0  1.193464185156E-14 -1.912371354843E-12   2.804739154068E-8
    4.245474849162E0  1.185862525847E-14 -1.901907468006E-12   2.794685174684E-8
    4.246141538051E0  1.178309284601E-14 -1.891500836225E-12   2.784667235194E-8
    4.246808226941E0  1.170804153024E-14 -1.881151146217E-12   2.774685206408E-8
    4.247474915831E0  1.163346824685E-14 -1.870858086416E-12   2.764738959599E-8
    4.248141604720E0  1.155936995107E-14 -1.860621346959E-12   2.754828366501E-8
    4.248808293610E0  1.148574361751E-14 -1.850440619680E-12   2.744953299309E-8
    4.249474982499E0  1.141258624004E-14 -1.840315598097E-12   2.735113630675E-8
    4.250141671389E0  1.133989483169E-14 -1.830245977407E-12   2.725309233708E-8
    4.250808360279E0  1.126766642452E-14 -1.820231454473E-12   2.715539981972E-8
    4.251475049168E0  1.119589806948E-14 -1.810271727818E-12   2.705805749484E-8
    4.252141738058E0  1.112458683631E-14 -1.800366497615E-12   2.696106410713E-8
    4.252808426948E0  1.105372981342E-14 -1.790515465676E-12   2.686441840576E-8
    4.253475115837E0  1.098332410776E-14 -1.780718335445E-12   2.676811914441E-8
    4.254141804727E0  1.091336684471E-14 -1.770974811990E-12   2.667216508122E-8
    4.254808493616E0  1.084385516794E-14 -1.761284601992E-12   2.657655497878E-8
    4.255475182506E0  1.077478623935E-14 -1.751647413736E-12   2.648128760411E-8
    4.256141871396E0  1.070615723889E-14 -1.742062957103E-12   2.638636172865E-8
    4.256808560285E0  1.063796536447E-14 -1.732530943564E-12   2.629177612826E-8
    4.257475249175E0  1.057020783186E-14 -1.723051086167E-12   2.619752958317E-8
    4.258141938065E0  1.050288187456E-14 -1.713623099529E-12   2.610362087799E-8
    4.258808626954E0  1.043598474370E-14 -1.704246699831E-12   2.601004880168E-8
    4.259475315844E0  1.036951370790E-14 -1.694921604805E-12   2.591681214755E-8
    4.260142004733E0  1.030346605319E-14 -1.685647533728E-12   2.582390971324E-8
    4.260808693623E0  1.023783908289E-14 -1.676424207414E-12   2.573134030068E-8
    4.261475382513E0  1.017263011748E-14 -1.667251348203E-12   2.563910271612E-8
    4.262142071402E0  1.010783649452E-14 -1.658128679956E-12   2.554719577007E-8
    4.262808760292E0  1.004345556852E-14 -1.649055928043E-12   2.545561827731E-8
    4.263475449182E0  9.979484710857E-15 -1.640032819338E-12   2.536436905686E-8
    4.264142138071E0  9.915921309629E-15 -1.631059082210E-12   2.527344693200E-8
    4.264808826961E0  9.852762769584E-15 -1.622134446512E-12   2.518285073019E-8
    4.265475515851E0  9.790006511994E-15 -1.613258643578E-12   2.509257928313E-8
    4.266142204740E0  9.727649974561E-15 -1.604431406210E-12   2.500263142669E-8
    4.266808893630E0  9.665690611302E-15 -1.595652468673E-12   2.491300600090E-8
    4.267475582519E0  9.604125892455E-15 -1.586921566685E-12   2.482370184998E-8
    4.268142271409E0  9.542953304367E-15 -1.578238437412E-12   2.473471782226E-8
    4.268808960299E0  9.482170349400E-15 -1.569602819456E-12   2.464605277022E-8
    4.269475649188E0  9.421774545820E-15 -1.561014452850E-12   2.455770555045E-8
    4.270142338078E0  9.361763427703E-15 -1.552473079051E-12   2.446967502364E-8
    4.270809026968E0  9.302134544830E-15 -1.543978440928E-12   2.438196005454E-8
    4.271475715857E0  9.242885462590E-15 -1.535530282758E-12   2.429455951201E-8
    4.272142404747E0  9.184013761878E-15 -1.527128350219E-12   2.420747226894E-8
    4.272809093636E0  9.125517038997E-15 -1.518772390378E-12   2.412069720225E-8
    4.273475782526E0  9.067392905561E-15 -1.510462151687E-12   2.403423319292E-8
    4.274142471416E0  9.009638988396E-15 -1.502197383976E-12   2.394807912591E-8
    4.274809160305E0  8.952252929443E-15 -1.493977838440E-12   2.386223389019E-8
    4.275475849195E0  8.895232385665E-15 -1.485803267639E-12   2.377669637872E-8
    4.276142538085E0  8.838575028945E-15 -1.477673425485E-12   2.369146548840E-8
    4.276809226974E0  8.782278545998E-15 -1.469588067237E-12   2.360654012012E-8
    4.277475915864E0  8.726340638272E-15 -1.461546949495E-12   2.352191917869E-8
    4.278142604753E0  8.670759021855E-15 -1.453549830186E-12   2.343760157284E-8
    4.278809293643E0  8.615531427383E-15 -1.445596468568E-12   2.335358621524E-8
    4.279475982533E0  8.560655599945E-15 -1.437686625210E-12   2.326987202242E-8
    4.280142671422E0  8.506129298995E-15 -1.429820061995E-12   2.318645791483E-8
    4.280809360312E0  8.451950298256E-15 -1.421996542108E-12   2.310334281675E-8
    4.281476049202E0  8.398116385632E-15 -1.414215830030E-12   2.302052565637E-8
    4.282142738091E0  8.344625363115E-15 -1.406477691529E-12   2.293800536566E-8
    4.282809426981E0  8.291475046699E-15 -1.398781893657E-12   2.285578088046E-8
    4.283476115871E0  8.238663266289E-15 -1.391128204740E-12   2.277385114042E-8
    4.284142804760E0  8.186187865609E-15 -1.383516394370E-12   2.269221508899E-8
    4.284809493650E0  8.134046702122E-15 -1.375946233402E-12   2.261087167338E-8
    4.285476182539E0  8.082237646935E-15 -1.368417493942E-12   2.252981984461E-8
    4.286142871429E0  8.030758584713E-15 -1.360929949347E-12   2.244905855745E-8
    4.286809560319E0  7.979607413599E-15 -1.353483374211E-12   2.236858677041E-8
    4.287476249208E0  7.928782045119E-15 -1.346077544361E-12   2.228840344573E-8
    4.288142938098E0  7.878280404104E-15 -1.338712236853E-12   2.220850754938E-8
    4.288809626988E0  7.828100428603E-15 -1.331387229961E-12   2.212889805103E-8
    4.289476315877E0  7.778240069796E-15 -1.324102303174E-12   2.204957392406E-8
    4.290143004767E0  7.728697291914E-15 -1.316857237185E-12   2.197053414550E-8
    4.290809693656E0  7.679470072156E-15 -1.309651813890E-12   2.189177769607E-8
    4.291476382546E0  7.630556400604E-15 -1.302485816375E-12   2.181330356014E-8
    4.292143071436E0  7.581954280140E-15 -1.295359028916E-12   2.173511072571E-8
    4.292809760325E0  7.533661726370E-15 -1.288271236967E-12   2.165719818443E-8
    4.293476449215E0  7.485676767537E-15 -1.281222227158E-12   2.157956493153E-8
    4.294143138105E0  7.437997444444E-15 -1.274211787285E-12   2.150220996588E-8
    4.294809826994E0  7.390621810372E-15 -1.267239706306E-12   2.142513228990E-8
    4.295476515884E0  7.343547931002E-15 -1.260305774333E-12   2.134833090963E-8
    4.296143204773E0  7.296773884335E-15 -1.253409782626E-12   2.127180483464E-8
    4.296809893663E0  7.250297760616E-15 -1.246551523590E-12   2.119555307805E-8
    4.297476582553E0  7.204117662252E-15 -1.239730790762E-12   2.111957465654E-8
    4.298143271442E0  7.158231703735E-15 -1.232947378811E-12   2.104386859030E-8
    4.298809960332E0  7.112638011571E-15 -1.226201083530E-12   2.096843390303E-8
    4.299476649222E0  7.067334724196E-15 -1.219491701827E-12   2.089326962194E-8
    4.300143338111E0  7.022319991903E-15 -1.212819031723E-12   2.081837477771E-8
    4.300810027001E0  6.977591976767E-15 -1.206182872345E-12   2.074374840452E-8
    4.301476715891E0  6.933148852570E-15 -1.199583023917E-12   2.066938953999E-8
    4.302143404780E0  6.888988804727E-15 -1.193019287756E-12   2.059529722520E-8
    4.302810093670E0  6.845110030208E-15 -1.186491466269E-12   2.052147050466E-8
    4.303476782559E0  6.801510737468E-15 -1.179999362942E-12   2.044790842632E-8
    4.304143471449E0  6.758189146376E-15 -1.173542782336E-12   2.037461004153E-8
    4.304810160339E0  6.715143488135E-15 -1.167121530082E-12   2.030157440504E-8
    4.305476849228E0  6.672372005217E-15 -1.160735412875E-12   2.022880057499E-8
    4.306143538118E0  6.629872951289E-15 -1.154384238467E-12   2.015628761291E-8
    4.306810227008E0  6.587644591138E-15 -1.148067815662E-12   2.008403458367E-8
    4.307476915897E0  6.545685200606E-15 -1.141785954310E-12   2.001204055550E-8
    4.308143604787E0  6.503993066516E-15 -1.135538465302E-12   1.994030459999E-8
    4.308810293676E0  6.462566486603E-15 -1.129325160564E-12   1.986882579204E-8
    4.309476982566E0  6.421403769444E-15 -1.123145853051E-12   1.979760320986E-8
    4.310143671456E0  6.380503234389E-15 -1.117000356739E-12   1.972663593498E-8
    4.310810360345E0  6.339863211495E-15 -1.110888486625E-12   1.965592305221E-8
    4.311477049235E0  6.299482041453E-15 -1.104810058718E-12   1.958546364965E-8
    4.312143738125E0  6.259358075524E-15 -1.098764890032E-12   1.951525681866E-8
    4.312810427014E0  6.219489675471E-15 -1.092752798583E-12   1.944530165387E-8
    4.313477115904E0  6.179875213489E-15 -1.086773603383E-12   1.937559725314E-8
    4.314143804793E0  6.140513072145E-15 -1.080827124435E-12   1.930614271757E-8
    4.314810493683E0  6.101401644305E-15 -1.074913182725E-12   1.923693715149E-8
    4.315477182573E0  6.062539333074E-15 -1.069031600220E-12   1.916797966244E-8
    4.316143871462E0  6.023924551725E-15 -1.063182199861E-12   1.909926936113E-8
    4.316810560352E0  5.985555723640E-15 -1.057364805557E-12   1.903080536150E-8
    4.317477249242E0  5.947431282243E-15 -1.051579242182E-12   1.896258678065E-8
    4.318143938131E0  5.909549670935E-15 -1.045825335567E-12   1.889461273883E-8
    4.318810627021E0  5.871909343034E-15 -1.040102912495E-12   1.882688235946E-8
    4.319477315911E0  5.834508761705E-15 -1.034411800699E-12   1.875939476910E-8
    4.320144004800E0  5.797346399907E-15 -1.028751828855E-12   1.869214909743E-8
    4.320810693690E0  5.760420740322E-15 -1.023122826573E-12   1.862514447727E-8
    4.321477382579E0  5.723730275296E-15 -1.017524624398E-12   1.855838004454E-8
    4.322144071469E0  5.687273506781E-15 -1.011957053802E-12   1.849185493824E-8
    4.322810760359E0  5.651048946267E-15 -1.006419947179E-12   1.842556830048E-8
    4.323477449248E0  5.615055114728E-15 -1.000913137840E-12   1.835951927644E-8
    4.324144138138E0  5.579290542557E-15 -9.954364600064E-13   1.829370701435E-8
    4.324810827028E0  5.543753769508E-15 -9.899897488097E-13   1.822813066551E-8
    4.325477515917E0  5.508443344634E-15 -9.845728402815E-13   1.816278938425E-8
    4.326144204807E0  5.473357826233E-15 -9.791855713511E-13   1.809768232795E-8
    4.326810893696E0  5.438495781784E-15 -9.738277798401E-13   1.803280865698E-8
    4.327477582586E0  5.403855787890E-15 -9.684993044574E-13   1.796816753476E-8
    4.328144271476E0  5.369436430220E-15 -9.631999847946E-13   1.790375812767E-8
    4.328810960365E0  5.335236303454E-15 -9.579296613208E-13   1.783957960510E-8
    4.329477649255E0  5.301254011219E-15 -9.526881753780E-13   1.777563113941E-8
    4.330144338145E0  5.267488166038E-15 -9.474753691766E-13   1.771191190593E-8
    4.330811027034E0  5.233937389274E-15 -9.422910857901E-13   1.764842108294E-8
    4.331477715924E0  5.200600311067E-15 -9.371351691508E-13   1.758515785168E-8
    4.332144404813E0  5.167475570284E-15 -9.320074640448E-13   1.752212139632E-8
    4.332811093703E0  5.134561814461E-15 -9.269078161076E-13   1.745931090393E-8
