#             R [au]        psi_0 [a.u.]        psi_1 [a.u.]        psi_2 [a.u.]
   2.253408446948E-1   3.552580204516E-1   8.492593274640E-1    1.155970746650E0
   2.260075335845E-1   3.571801435976E-1   8.529487749069E-1    1.159028834507E0
   2.266742224741E-1   3.591058451494E-1   8.566346979332E-1    1.162059356822E0
   2.273409113637E-1   3.610351076912E-1   8.603169937462E-1    1.165062122730E0
   2.280076002533E-1   3.629679137728E-1   8.639955595837E-1    1.168036942462E0
   2.286742891430E-1   3.649042459095E-1   8.676702927211E-1    1.170983627349E0
   2.293409780326E-1   3.668440865823E-1   8.713410904729E-1    1.173901989832E0
   2.300076669222E-1   3.687874182383E-1   8.750078501958E-1    1.176791843469E0
   2.306743558119E-1   3.707342232904E-1   8.786704692910E-1    1.179653002950E0
   2.313410447015E-1   3.726844841176E-1   8.823288452063E-1    1.182485284097E0
   2.320077335911E-1   3.746381830655E-1   8.859828754387E-1    1.185288503879E0
   2.326744224807E-1   3.765953024459E-1   8.896324575370E-1    1.188062480419E0
   2.333411113704E-1   3.785558245372E-1   8.932774891039E-1    1.190807032999E0
   2.340078002600E-1   3.805197315845E-1   8.969178677988E-1    1.193521982074E0
   2.346744891496E-1   3.824870057998E-1   9.005534913396E-1    1.196207149278E0
   2.353411780393E-1   3.844576293622E-1   9.041842575058E-1    1.198862357430E0
   2.360078669289E-1   3.864315844178E-1   9.078100641403E-1    1.201487430548E0
   2.366745558185E-1   3.884088530799E-1   9.114308091525E-1    1.204082193849E0
   2.373412447082E-1   3.903894174295E-1   9.150463905198E-1    1.206646473767E0
   2.380079335978E-1   3.923732595150E-1   9.186567062909E-1    1.209180097953E0
   2.386746224874E-1   3.943603613525E-1   9.222616545876E-1    1.211682895287E0
   2.393413113770E-1   3.963507049259E-1   9.258611336076E-1    1.214154695887E0
   2.400080002667E-1   3.983442721873E-1   9.294550416265E-1    1.216595331113E0
   2.406746891563E-1   4.003410450568E-1   9.330432770006E-1    1.219004633580E0
   2.413413780459E-1   4.023410054228E-1   9.366257381689E-1    1.221382437161E0
   2.420080669356E-1   4.043441351421E-1   9.402023236559E-1    1.223728576998E0
   2.426747558252E-1   4.063504160402E-1   9.437729320738E-1    1.226042889510E0
   2.433414447148E-1   4.083598299111E-1   9.473374621248E-1    1.228325212399E0
   2.440081336045E-1   4.103723585180E-1   9.508958126036E-1    1.230575384658E0
   2.446748224941E-1   4.123879835926E-1   9.544478823999E-1    1.232793246581E0
   2.453415113837E-1   4.144066868364E-1   9.579935705005E-1    1.234978639765E0
   2.460082002733E-1   4.164284499196E-1   9.615327759920E-1    1.237131407126E0
   2.466748891630E-1   4.184532544822E-1   9.650653980629E-1    1.239251392898E0
   2.473415780526E-1   4.204810821337E-1   9.685913360063E-1    1.241338442646E0
   2.480082669422E-1   4.225119144533E-1   9.721104892221E-1    1.243392403272E0
   2.486749558319E-1   4.245457329902E-1   9.756227572191E-1    1.245413123020E0
   2.493416447215E-1   4.265825192635E-1   9.791280396180E-1    1.247400451488E0
   2.500083336111E-1   4.286222547625E-1   9.826262361532E-1    1.249354239629E0
   2.506750225008E-1   4.306649209469E-1   9.861172466756E-1    1.251274339765E0
   2.513417113904E-1   4.327104992468E-1   9.896009711547E-1    1.253160605588E0
   2.520084002800E-1   4.347589710631E-1   9.930773096809E-1    1.255012892171E0
   2.526750891696E-1   4.368103177671E-1   9.965461624681E-1    1.256831055974E0
   2.533417780593E-1   4.388645207014E-1    1.000007429856E0    1.258614954849E0
   2.540084669489E-1   4.409215611795E-1    1.003461012313E0    1.260364448050E0
   2.546751558385E-1   4.429814204860E-1    1.006906810437E0    1.262079396237E0
   2.553418447282E-1   4.450440798772E-1    1.010344724958E0    1.263759661486E0
   2.560085336178E-1   4.471095205806E-1    1.013774656745E0    1.265405107291E0
   2.566752225074E-1   4.491777237955E-1    1.017196506799E0    1.267015598576E0
   2.573419113970E-1   4.512486706930E-1    1.020610176266E0    1.268591001697E0
   2.580086002867E-1   4.533223424161E-1    1.024015566432E0    1.270131184452E0
   2.586752891763E-1   4.553987200800E-1    1.027412578726E0    1.271636016084E0
   2.593419780659E-1   4.574777847721E-1    1.030801114726E0    1.273105367290E0
   2.600086669556E-1   4.595595175524E-1    1.034181076160E0    1.274539110229E0
   2.606753558452E-1   4.616438994531E-1    1.037552364906E0    1.275937118521E0
   2.613420447348E-1   4.637309114795E-1    1.040914882995E0    1.277299267262E0
   2.620087336245E-1   4.658205346096E-1    1.044268532617E0    1.278625433025E0
   2.626754225141E-1   4.679127497943E-1    1.047613216119E0    1.279915493868E0
   2.633421114037E-1   4.700075379579E-1    1.050948836008E0    1.281169329337E0
   2.640088002933E-1   4.721048799979E-1    1.054275294956E0    1.282386820476E0
   2.646754891830E-1   4.742047567854E-1    1.057592495799E0    1.283567849832E0
   2.653421780726E-1   4.763071491648E-1    1.060900341543E0    1.284712301459E0
   2.660088669622E-1   4.784120379547E-1    1.064198735361E0    1.285820060924E0
   2.666755558519E-1   4.805194039474E-1    1.067487580600E0    1.286891015314E0
   2.673422447415E-1   4.826292279094E-1    1.070766780783E0    1.287925053241E0
   2.680089336311E-1   4.847414905812E-1    1.074036239609E0    1.288922064849E0
   2.686756225208E-1   4.868561726780E-1    1.077295860955E0    1.289881941817E0
   2.693423114104E-1   4.889732548895E-1    1.080545548881E0    1.290804577365E0
   2.700090003000E-1   4.910927178799E-1    1.083785207632E0    1.291689866260E0
   2.706756891896E-1   4.932145422884E-1    1.087014741635E0    1.292537704824E0
   2.713423780793E-1   4.953387087292E-1    1.090234055511E0    1.293347990934E0
   2.720090669689E-1   4.974651977917E-1    1.093443054068E0    1.294120624030E0
   2.726757558585E-1   4.995939900406E-1    1.096641642308E0    1.294855505120E0
   2.733424447482E-1   5.017250660160E-1    1.099829725428E0    1.295552536785E0
   2.740091336378E-1   5.038584062338E-1    1.103007208823E0    1.296211623185E0
   2.746758225274E-1   5.059939911854E-1    1.106173998087E0    1.296832670062E0
   2.753425114170E-1   5.081318013384E-1    1.109329999018E0    1.297415584745E0
   2.760092003067E-1   5.102718171365E-1    1.112475117615E0    1.297960276156E0
   2.766758891963E-1   5.124140189995E-1    1.115609260086E0    1.298466654815E0
   2.773425780859E-1   5.145583873237E-1    1.118732332847E0    1.298934632842E0
   2.780092669756E-1   5.167049024819E-1    1.121844242526E0    1.299364123966E0
   2.786759558652E-1   5.188535448238E-1    1.124944895962E0    1.299755043525E0
   2.793426447548E-1   5.210042946757E-1    1.128034200212E0    1.300107308473E0
   2.800093336445E-1   5.231571323412E-1    1.131112062548E0    1.300420837383E0
   2.806760225341E-1   5.253120381009E-1    1.134178390464E0    1.300695550454E0
   2.813427114237E-1   5.274689922129E-1    1.137233091675E0    1.300931369511E0
   2.820094003133E-1   5.296279749128E-1    1.140276074122E0    1.301128218013E0
   2.826760892030E-1   5.317889664137E-1    1.143307245969E0    1.301286021056E0
   2.833427780926E-1   5.339519469068E-1    1.146326515613E0    1.301404705376E0
   2.840094669822E-1   5.361168965609E-1    1.149333791679E0    1.301484199352E0
   2.846761558719E-1   5.382837955233E-1    1.152328983026E0    1.301524433014E0
   2.853428447615E-1   5.404526239195E-1    1.155311998748E0    1.301525338044E0
   2.860095336511E-1   5.426233618534E-1    1.158282748177E0    1.301486847778E0
   2.866762225408E-1   5.447959894074E-1    1.161241140884E0    1.301408898051E0
   2.873429114304E-1   5.469704866430E-1    1.164187086682E0    1.301291424268E0
   2.880096003200E-1   5.491468336004E-1    1.167120495628E0    1.301134365176E0
   2.886762892096E-1   5.513250102990E-1    1.170041278025E0    1.300937660773E0
   2.893429780993E-1   5.535049967372E-1    1.172949344425E0    1.300701252729E0
   2.900096669889E-1   5.556867728933E-1    1.175844605629E0    1.300425084396E0
   2.906763558785E-1   5.578703187247E-1    1.178726972693E0    1.300109100801E0
   2.913430447682E-1   5.600556141687E-1    1.181596356924E0    1.299753248658E0
   2.920097336578E-1   5.622426391427E-1    1.184452669890E0    1.299357476366E0
   2.926764225474E-1   5.644313735438E-1    1.187295823414E0    1.298921734017E0
   2.933431114370E-1   5.666217972496E-1    1.190125729583E0    1.298445973391E0
   2.940098003267E-1   5.688138901180E-1    1.192942300747E0    1.297930147967E0
   2.946764892163E-1   5.710076319873E-1    1.195745449518E0    1.297374212921E0
   2.953431781059E-1   5.732030026766E-1    1.198535088780E0    1.296778125132E0
   2.960098669956E-1   5.753999819860E-1    1.201311131684E0    1.296141843181E0
   2.966765558852E-1   5.775985496964E-1    1.204073491652E0    1.295465327357E0
   2.973432447748E-1   5.797986855699E-1    1.206822082382E0    1.294748539656E0
   2.980099336645E-1   5.820003693501E-1    1.209556817846E0    1.293991443789E0
   2.986766225541E-1   5.842035807620E-1    1.212277612293E0    1.293194005179E0
   2.993433114437E-1   5.864082995123E-1    1.214984380255E0    1.292356190964E0
   3.000100003333E-1   5.886145052894E-1    1.217677036543E0    1.291477970003E0
   3.006766892230E-1   5.908221777640E-1    1.220355496254E0    1.290559312874E0
   3.013433781126E-1   5.930312965886E-1    1.223019674770E0    1.289600191880E0
   3.020100670022E-1   5.952418413983E-1    1.225669487762E0    1.288600581047E0
   3.026767558919E-1   5.974537918105E-1    1.228304851189E0    1.287560456127E0
   3.033434447815E-1   5.996671274253E-1    1.230925681304E0    1.286479794604E0
   3.040101336711E-1   6.018818278257E-1    1.233531894656E0    1.285358575690E0
   3.046768225608E-1   6.040978725774E-1    1.236123408086E0    1.284196780329E0
   3.053435114504E-1   6.063152412296E-1    1.238700138736E0    1.282994391202E0
   3.060102003400E-1   6.085339133145E-1    1.241262004049E0    1.281751392722E0
   3.066768892296E-1   6.107538683479E-1    1.243808921768E0    1.280467771041E0
   3.073435781193E-1   6.129750858293E-1    1.246340809941E0    1.279143514049E0
   3.080102670089E-1   6.151975452417E-1    1.248857586923E0    1.277778611376E0
   3.086769558985E-1   6.174212260523E-1    1.251359171377E0    1.276373054394E0
   3.093436447882E-1   6.196461077124E-1    1.253845482276E0    1.274926836216E0
   3.100103336778E-1   6.218721696575E-1    1.256316438904E0    1.273439951699E0
   3.106770225674E-1   6.240993913076E-1    1.258771960862E0    1.271912397445E0
   3.113437114570E-1   6.263277520673E-1    1.261211968064E0    1.270344171801E0
   3.120104003467E-1   6.285572313259E-1    1.263636380743E0    1.268735274862E0
   3.126770892363E-1   6.307878084577E-1    1.266045119454E0    1.267085708469E0
   3.133437781259E-1   6.330194628222E-1    1.268438105072E0    1.265395476212E0
   3.140104670156E-1   6.352521737640E-1    1.270815258795E0    1.263664583429E0
   3.146771559052E-1   6.374859206133E-1    1.273176502148E0    1.261893037207E0
   3.153438447948E-1   6.397206826856E-1    1.275521756985E0    1.260080846387E0
   3.160105336845E-1   6.419564392827E-1    1.277850945486E0    1.258228021555E0
   3.166772225741E-1   6.441931696917E-1    1.280163990166E0    1.256334575051E0
   3.173439114637E-1   6.464308531863E-1    1.282460813872E0    1.254400520967E0
   3.180106003533E-1   6.486694690262E-1    1.284741339785E0    1.252425875145E0
   3.186772892430E-1   6.509089964576E-1    1.287005491426E0    1.250410655178E0
   3.193439781326E-1   6.531494147133E-1    1.289253192651E0    1.248354880414E0
   3.200106670222E-1   6.553907030128E-1    1.291484367662E0    1.246258571949E0
   3.206773559119E-1   6.576328405627E-1    1.293698940998E0    1.244121752634E0
   3.213440448015E-1   6.598758065565E-1    1.295896837548E0    1.241944447068E0
   3.220107336911E-1   6.621195801751E-1    1.298077982543E0    1.239726681606E0
   3.226774225808E-1   6.643641405866E-1    1.300242301564E0    1.237468484351E0
   3.233441114704E-1   6.666094669471E-1    1.302389720544E0    1.235169885158E0
   3.240108003600E-1   6.688555384001E-1    1.304520165764E0    1.232830915633E0
   3.246774892496E-1   6.711023340771E-1    1.306633563862E0    1.230451609129E0
   3.253441781393E-1   6.733498330978E-1    1.308729841829E0    1.228032000752E0
   3.260108670289E-1   6.755980145701E-1    1.310808927015E0    1.225572127356E0
   3.266775559185E-1   6.778468575903E-1    1.312870747129E0    1.223072027540E0
   3.273442448082E-1   6.800963412435E-1    1.314915230240E0    1.220531741655E0
   3.280109336978E-1   6.823464446032E-1    1.316942304779E0    1.217951311795E0
   3.286776225874E-1   6.845971467322E-1    1.318951899544E0    1.215330781799E0
   3.293443114770E-1   6.868484266821E-1    1.320943943696E0    1.212670197254E0
   3.300110003667E-1   6.891002634939E-1    1.322918366766E0    1.209969605485E0
   3.306776892563E-1   6.913526361982E-1    1.324875098654E0    1.207229055564E0
   3.313443781459E-1   6.936055238149E-1    1.326814069631E0    1.204448598302E0
   3.320110670356E-1   6.958589053538E-1    1.328735210342E0    1.201628286249E0
   3.326777559252E-1   6.981127598148E-1    1.330638451805E0    1.198768173693E0
   3.333444448148E-1   7.003670661877E-1    1.332523725418E0    1.195868316660E0
   3.340111337045E-1   7.026218034525E-1    1.334390962952E0    1.192928772910E0
   3.346778225941E-1   7.048769505800E-1    1.336240096563E0    1.189949601937E0
   3.353445114837E-1   7.071324865313E-1    1.338071058785E0    1.186930864967E0
   3.360112003733E-1   7.093883902585E-1    1.339883782538E0    1.183872624956E0
   3.366778892630E-1   7.116446407043E-1    1.341678201124E0    1.180774946587E0
   3.373445781526E-1   7.139012168030E-1    1.343454248233E0    1.177637896272E0
   3.380112670422E-1   7.161580974798E-1    1.345211857945E0    1.174461542146E0
   3.386779559319E-1   7.184152616516E-1    1.346950964726E0    1.171245954064E0
   3.393446448215E-1   7.206726882268E-1    1.348671503437E0    1.167991203604E0
   3.400113337111E-1   7.229303561057E-1    1.350373409331E0    1.164697364062E0
   3.406780226008E-1   7.251882441803E-1    1.352056618054E0    1.161364510448E0
   3.413447114904E-1   7.274463313352E-1    1.353721065651E0    1.157992719486E0
   3.420114003800E-1   7.297045964469E-1    1.355366688563E0    1.154582069610E0
   3.426780892696E-1   7.319630183845E-1    1.356993423631E0    1.151132640964E0
   3.433447781593E-1   7.342215760097E-1    1.358601208099E0    1.147644515398E0
   3.440114670489E-1   7.364802481773E-1    1.360189979610E0    1.144117776462E0
   3.446781559385E-1   7.387390137346E-1    1.361759676213E0    1.140552509409E0
   3.453448448282E-1   7.409978515225E-1    1.363310236365E0    1.136948801189E0
   3.460115337178E-1   7.432567403750E-1    1.364841598927E0    1.133306740448E0
   3.466782226074E-1   7.455156591195E-1    1.366353703171E0    1.129626417520E0
   3.473449114970E-1   7.477745865773E-1    1.367846488777E0    1.125907924432E0
   3.480116003867E-1   7.500335015633E-1    1.369319895840E0    1.122151354895E0
   3.486782892763E-1   7.522923828867E-1    1.370773864866E0    1.118356804301E0
   3.493449781659E-1   7.545512093506E-1    1.372208336777E0    1.114524369722E0
   3.500116670556E-1   7.568099597525E-1    1.373623252912E0    1.110654149909E0
   3.506783559452E-1   7.590686128845E-1    1.375018555026E0    1.106746245281E0
   3.513450448348E-1   7.613271475333E-1    1.376394185295E0    1.102800757929E0
   3.520117337245E-1   7.635855424806E-1    1.377750086316E0    1.098817791609E0
   3.526784226141E-1   7.658437765028E-1    1.379086201106E0    1.094797451737E0
   3.533451115037E-1   7.681018283719E-1    1.380402473108E0    1.090739845391E0
   3.540118003933E-1   7.703596768550E-1    1.381698846190E0    1.086645081300E0
   3.546784892830E-1   7.726173007148E-1    1.382975264645E0    1.082513269847E0
   3.553451781726E-1   7.748746787098E-1    1.384231673196E0    1.078344523059E0
   3.560118670622E-1   7.771317895941E-1    1.385468016994E0    1.074138954607E0
   3.566785559519E-1   7.793886121182E-1    1.386684241622E0    1.069896679802E0
   3.573452448415E-1   7.816451250286E-1    1.387880293093E0    1.065617815588E0
   3.580119337311E-1   7.839013070683E-1    1.389056117857E0    1.061302480540E0
   3.586786226208E-1   7.861571369767E-1    1.390211662795E0    1.056950794861E0
   3.593453115104E-1   7.884125934902E-1    1.391346875227E0    1.052562880374E0
   3.600120004000E-1   7.906676553417E-1    1.392461702910E0    1.048138860520E0
   3.606786892896E-1   7.929223012617E-1    1.393556094041E0    1.043678860355E0
   3.613453781793E-1   7.951765099774E-1    1.394629997255E0    1.039183006542E0
   3.620120670689E-1   7.974302602138E-1    1.395683361630E0    1.034651427349E0
   3.626787559585E-1   7.996835306934E-1    1.396716136687E0    1.030084252642E0
   3.633454448482E-1   8.019363001362E-1    1.397728272391E0    1.025481613884E0
   3.640121337378E-1   8.041885472606E-1    1.398719719154E0    1.020843644126E0
   3.646788226274E-1   8.064402507827E-1    1.399690427832E0    1.016170478005E0
   3.653455115171E-1   8.086913894171E-1    1.400640349732E0    1.011462251739E0
   3.660122004067E-1   8.109419418766E-1    1.401569436607E0    1.006719103119E0
   3.666788892963E-1   8.131918868729E-1    1.402477640665E0    1.001941171508E0
   3.673455781859E-1   8.154412031163E-1    1.403364914562E0   9.971285978318E-1
   3.680122670756E-1   8.176898693161E-1    1.404231211410E0   9.922815245788E-1
   3.686789559652E-1   8.199378641808E-1    1.405076484773E0   9.874000957895E-1
   3.693456448548E-1   8.221851664180E-1    1.405900688671E0   9.824844570546E-1
   3.700123337445E-1   8.244317547350E-1    1.406703777583E0   9.775347555080E-1
